Latitude,Longitude,MedInc,cluster
33.07,-117.12,3.6389,2
33.07,-117.1,8.6803,0
33.07,-117.07,8.5957,0
33.09,-117.1,4.4375,2
33.08,-117.08,4.9844,0
33.1,-117.09,3.8292,2
33.09,-117.08,4.7566,2
33.12,-117.09,2.5284,2
33.11,-117.08,2.5331,2
33.11,-117.08,2.2,2
33.11,-117.09,3.1429,2
33.12,-117.08,1.8363,2
33.11,-117.07,3.0915,2
33.11,-117.08,2.2146,2
33.12,-117.08,1.875,2
33.12,-117.07,3.1458,2
33.12,-117.07,2.7216,2
33.12,-117.07,2.4122,2
33.11,-117.07,3.0054,2
33.09,-117.06,4.0484,2
33.13,-117.03,4.7022,2
33.13,-116.97,6.7957,0
33.13,-117.05,4.2813,2
33.11,-117.05,5.4786,0
33.13,-117.05,5.2323,0
33.1,-117.05,6.1868,0
33.12,-117.03,5.4663,0
33.09,-117.04,6.1834,0
33.06,-116.93,4.8836,2
32.99,-116.89,5.0278,0
32.96,-116.95,4.5,2
33.08,-116.84,4.0408,2
33.08,-116.77,5.5842,0
33.0,-116.78,5.5102,0
33.01,-116.84,5.4155,0
33.05,-116.88,2.8827,2
33.02,-116.88,5.2596,0
33.03,-116.9,3.475,2
33.05,-116.86,3.6348,2
33.02,-116.86,4.6518,2
33.02,-116.84,5.6674,0
33.33,-116.74,2.4744,2
33.16,-116.68,2.1797,2
33.06,-116.6,2.7813,2
33.09,-116.58,3.0089,2
33.05,-116.56,4.125,2
33.04,-116.61,3.875,2
33.09,-116.66,1.5909,2
32.97,-116.67,5.359,0
32.9,-116.52,4.57,2
33.36,-116.34,3.3214,2
33.28,-116.32,3.3625,2
33.07,-116.26,1.9875,2
32.84,-116.28,2.5179,2
33.19,-116.37,2.5795,2
32.69,-116.58,2.919,2
32.65,-116.45,2.1949,2
32.74,-116.35,1.7137,2
32.64,-116.2,1.4648,2
32.85,-116.75,4.2321,2
32.84,-116.79,3.5769,2
32.84,-116.76,3.1196,2
32.82,-116.77,2.875,2
32.82,-116.75,6.6361,0
32.8,-116.8,6.1481,0
32.86,-116.62,4.0159,2
32.79,-116.66,6.2152,0
32.75,-116.87,5.5164,0
32.73,-116.91,6.4745,0
32.72,-116.87,5.7652,0
32.67,-116.89,6.2578,0
32.74,-116.76,4.7367,2
32.61,-116.79,3.5227,2
37.81,-122.41,3.6728,5
37.81,-122.41,1.8981,5
37.81,-122.42,4.3472,5
37.8,-122.42,8.0755,3
37.8,-122.42,4.9211,3
37.8,-122.42,3.2356,5
37.8,-122.42,4.4712,5
37.8,-122.41,3.1477,5
37.8,-122.41,4.1607,5
37.8,-122.41,5.4378,3
37.8,-122.41,2.5875,5
37.8,-122.41,3.6065,5
37.8,-122.41,6.3245,3
37.8,-122.4,4.775,3
37.8,-122.4,4.2015,5
37.81,-122.4,7.7852,3
37.8,-122.41,2.8229,5
37.8,-122.4,1.9063,5
37.8,-122.41,2.75,5
37.8,-122.41,3.3839,5
37.8,-122.41,1.8295,5
37.8,-122.41,0.8836,5
37.8,-122.41,5.8660000000000005,3
37.8,-122.41,3.5746,5
37.79,-122.41,2.9871,5
37.8,-122.42,4.3472,5
37.8,-122.42,4.2458,5
37.8,-122.42,2.0987,5
37.8,-122.42,3.3643,5
37.8,-122.42,2.5603,5
37.79,-122.42,2.565,5
37.79,-122.42,2.1343,5
37.79,-122.42,2.5013,5
37.79,-122.41,3.0296,5
37.79,-122.41,3.3681,5
37.79,-122.41,3.5066,5
37.8,-122.41,1.9145,5
37.79,-122.41,1.3668,5
37.8,-122.41,0.9,5
37.8,-122.39,4.5581,5
37.79,-122.4,1.4552,5
37.79,-122.41,1.5156,5
37.79,-122.41,3.2059,5
37.79,-122.41,2.5166,5
37.79,-122.42,1.8068,5
37.79,-122.41,1.724,5
37.78,-122.42,2.3304,5
37.78,-122.42,0.8543,5
37.81,-122.43,3.7679,5
37.8,-122.44,3.4801,5
37.8,-122.44,4.2857,5
37.81,-122.43,4.6781,5
37.81,-122.45,3.9028,5
37.8,-122.44,5.0376,3
37.8,-122.44,4.5523,5
37.8,-122.44,3.2447,5
37.8,-122.44,2.7717,5
37.8,-122.44,4.625,5
37.8,-122.44,7.9761,3
37.8,-122.44,5.2539,3
37.8,-122.44,3.9856,5
37.8,-122.43,4.1047,5
37.8,-122.43,4.199,5
37.8,-122.43,3.3715,5
37.8,-122.43,3.6893,5
37.8,-122.43,3.2235,5
37.8,-122.43,4.0417,5
37.8,-122.42,4.038,5
37.8,-122.43,5.0365,3
37.8,-122.43,5.7934,3
37.8,-122.43,4.5399,5
37.8,-122.42,4.5913,5
37.79,-122.42,4.0156,5
37.79,-122.43,3.8068,5
37.79,-122.43,7.2623,3
37.79,-122.43,5.8543,3
37.79,-122.44,5.3124,3
37.79,-122.44,10.8783,3
37.79,-122.44,8.0755,3
37.79,-122.44,15.0001,3
37.79,-122.45,10.0914,3
37.79,-122.45,5.5634,3
37.79,-122.45,1.4804,5
37.79,-122.45,10.7097,3
37.79,-122.46,14.2959,3
37.79,-122.46,5.2909,3
37.79,-122.44,3.975,5
37.79,-122.44,4.4375,5
37.79,-122.44,6.4209,3
37.79,-122.43,4.3986,5
37.79,-122.43,4.2042,5
37.79,-122.42,2.6607,5
37.79,-122.42,3.4423,5
37.79,-122.43,2.7165,5
37.79,-122.43,3.4375,5
37.79,-122.43,5.0049,3
37.79,-122.44,4.4464,5
37.79,-122.44,4.0882,5
37.79,-122.44,3.6812,5
37.78,-122.44,2.8569,5
37.78,-122.45,3.1576,5
37.79,-122.45,3.7188,5
37.78,-122.45,5.0156,3
37.79,-122.43,2.6782,5
37.78,-122.43,1.3062,5
37.78,-122.44,1.4866,5
37.78,-122.45,3.7159,5
37.78,-122.45,4.0,5
37.78,-122.46,5.2806,3
37.78,-122.44,3.6875,5
37.78,-122.44,2.8654,5
37.78,-122.44,3.875,5
37.78,-122.45,4.1319,5
37.78,-122.45,3.2011,5
37.78,-122.45,3.6667,5
37.78,-122.44,2.151,5
37.78,-122.43,2.9792,5
37.78,-122.44,3.3882,5
37.78,-122.44,2.943,5
37.78,-122.44,2.4196,5
37.78,-122.44,3.1607,5
37.78,-122.43,2.6392,5
37.78,-122.43,3.6437,5
37.78,-122.42,3.1462,5
37.78,-122.42,1.8438,5
37.78,-122.43,1.077,5
37.78,-122.43,0.9355,5
37.78,-122.42,2.4414,5
37.78,-122.42,2.1516,5
37.78,-122.43,1.3844,5
37.78,-122.43,2.105,5
37.78,-122.43,2.8202,5
37.77,-122.43,2.9567,5
37.78,-122.44,2.5721,5
37.77,-122.44,2.0161,5
37.77,-122.45,3.3679,5
37.77,-122.45,3.3068,5
37.77,-122.45,3.0906,5
37.77,-122.44,3.6186,5
37.77,-122.45,4.1417,5
37.77,-122.45,3.0409,5
37.77,-122.45,3.35,5
37.77,-122.43,3.3702,5
37.77,-122.43,4.445,5
37.77,-122.44,3.2239,5
37.77,-122.44,3.0766,5
37.77,-122.42,2.5186,5
37.77,-122.42,2.879,5
37.77,-122.43,2.6914,5
37.77,-122.43,2.3977,5
37.77,-122.43,2.3887,5
37.77,-122.43,3.2981,5
37.77,-122.43,2.7587,5
37.77,-122.43,3.6894,5
37.77,-122.44,5.1788,3
37.77,-122.44,4.4085,5
37.76,-122.44,6.8939,3
37.77,-122.44,4.4875,5
37.77,-122.44,4.3667,5
37.76,-122.45,4.6912,5
37.76,-122.45,4.6477,5
37.77,-122.45,3.575,5
37.77,-122.45,4.5052,5
37.78,-122.41,1.1185,5
37.78,-122.41,1.4554,5
37.78,-122.41,3.8625,5
37.77,-122.41,3.2292,5
37.77,-122.41,2.6083,5
37.78,-122.4,2.5742,5
37.77,-122.41,3.4671,5
37.78,-122.41,1.8519,5
37.78,-122.39,4.7105,5
37.78,-122.39,3.6037,5
37.79,-122.39,4.6563,5
37.81,-122.37,2.7909,5
37.78,-122.4,1.6125,5
37.77,-122.4,4.3958,5
37.77,-122.42,2.0548,5
37.77,-122.42,1.375,5
37.76,-122.42,1.3365,5
37.77,-122.42,2.7794,5
37.77,-122.42,2.5755,5
37.76,-122.42,2.5403,5
37.77,-122.43,3.6031,5
37.76,-122.43,3.8261,5
37.76,-122.43,2.8458,5
37.76,-122.44,4.2222,5
37.76,-122.44,4.6053,5
37.75,-122.44,4.3232,5
37.76,-122.44,4.05,5
37.76,-122.44,5.2519,3
37.76,-122.45,5.6235,3
37.76,-122.44,3.3702,5
37.76,-122.44,3.9079,5
37.76,-122.44,5.0731,3
37.76,-122.43,3.5655,5
37.76,-122.43,4.75,3
37.76,-122.43,4.2569,5
37.76,-122.43,3.3565,5
37.76,-122.42,3.3937,5
37.76,-122.42,3.5052,5
37.76,-122.42,2.6803,5
37.76,-122.42,2.0329,5
37.76,-122.42,2.5701,5
37.76,-122.42,1.65,5
37.76,-122.42,1.3824,5
37.75,-122.42,2.1289,5
37.75,-122.42,3.3816,5
37.75,-122.42,2.1971,5
37.75,-122.42,2.2328,5
37.75,-122.42,2.7173,5
37.75,-122.42,3.5536,5
37.75,-122.42,2.9052,5
37.75,-122.42,3.0,5
37.75,-122.43,3.575,5
37.75,-122.43,4.0625,5
37.75,-122.43,4.0568,5
37.76,-122.43,4.4318,5
37.75,-122.43,4.7946,3
37.75,-122.44,4.0,5
37.75,-122.44,4.2708,5
37.75,-122.43,3.7545,5
37.75,-122.44,4.2667,5
37.75,-122.44,5.0505,3
37.75,-122.43,3.5114,5
37.75,-122.43,4.875,3
37.75,-122.43,3.95,5
37.75,-122.42,3.2632,5
37.74,-122.42,4.6547,5
37.74,-122.42,3.0833,5
37.74,-122.43,5.0196,3
37.75,-122.43,3.775,5
37.75,-122.43,5.0519,3
37.75,-122.44,4.5469,5
37.74,-122.44,4.2672,5
37.74,-122.44,4.8382,3
37.74,-122.44,4.5375,5
37.74,-122.43,4.7437,3
37.74,-122.43,3.8846,5
37.74,-122.43,5.3292,3
37.73,-122.43,5.0602,3
37.73,-122.43,5.0782,3
37.76,-122.38,1.4886,5
37.76,-122.39,4.0042,5
37.76,-122.39,3.675,5
37.76,-122.39,3.9722,5
37.76,-122.39,4.5057,5
37.76,-122.39,3.7051,5
37.75,-122.4,2.8679,5
37.76,-122.4,4.119,5
37.76,-122.4,4.4375,5
37.76,-122.4,4.4074,5
37.76,-122.41,1.9944,5
37.76,-122.4,2.9312,5
37.76,-122.41,2.8135,5
37.76,-122.41,3.4028,5
37.76,-122.41,3.0865,5
37.76,-122.41,2.6667,5
37.76,-122.41,3.0774,5
37.76,-122.41,3.2964,5
37.75,-122.4,2.0577,5
37.75,-122.41,2.4531,5
37.75,-122.41,3.4063,5
37.75,-122.41,4.2891,5
37.75,-122.41,2.5809,5
37.75,-122.41,2.0325,5
37.75,-122.41,2.3903,5
37.75,-122.41,2.6538,5
37.74,-122.39,2.5694,5
37.73,-122.39,4.3393,5
37.73,-122.4,3.4472,5
37.74,-122.4,2.59,5
37.73,-122.38,1.4282,5
37.73,-122.38,1.4133,5
37.74,-122.39,2.1767,5
37.73,-122.38,2.625,5
37.73,-122.38,2.2167,5
37.73,-122.38,2.1667,5
37.73,-122.39,2.2222,5
37.73,-122.39,2.9063,5
37.73,-122.39,2.8603,5
37.73,-122.4,2.6364,5
37.72,-122.39,1.1125,5
37.72,-122.39,3.6607,5
37.72,-122.39,2.1484,5
37.75,-122.41,3.7813,5
37.74,-122.41,4.1417,5
37.74,-122.41,4.7031,5
37.75,-122.41,3.4073,5
37.75,-122.41,3.5912,5
37.74,-122.41,3.6687,5
37.74,-122.41,1.9464,5
37.74,-122.41,5.5563,3
37.74,-122.42,4.2212,5
37.74,-122.42,4.0391,5
37.74,-122.42,3.8864,5
37.74,-122.42,2.9911,5
37.75,-122.42,3.3555,5
37.74,-122.41,4.1552,5
37.74,-122.41,3.2813,5
37.74,-122.41,3.6429,5
37.73,-122.42,2.888,5
37.74,-122.42,3.4583,5
37.74,-122.42,2.3087,5
37.74,-122.42,4.3125,5
37.73,-122.42,3.3333,5
37.73,-122.43,4.6786,5
37.73,-122.43,4.0,5
37.73,-122.43,3.6694,5
37.72,-122.43,3.6719,5
37.72,-122.44,4.3125,5
37.73,-122.44,4.3898,5
37.73,-122.44,5.0224,3
37.73,-122.42,4.0132,5
37.73,-122.42,4.625,5
37.73,-122.42,4.5769,5
37.73,-122.43,4.1071,5
37.73,-122.41,3.4231,5
37.73,-122.4,3.4769,5
37.73,-122.4,2.3625,5
37.73,-122.41,3.7835,5
37.73,-122.41,4.0642,5
37.73,-122.42,4.0781,5
37.72,-122.4,4.2672,5
37.72,-122.4,2.1187,5
37.73,-122.41,3.8643,5
37.72,-122.41,4.8214,3
37.72,-122.41,4.0583,5
37.72,-122.42,4.0071,5
37.72,-122.43,3.6667,5
37.72,-122.43,3.6885,5
37.72,-122.43,3.7105,5
37.72,-122.44,3.8274,5
37.72,-122.43,3.0107,5
37.73,-122.43,3.8934,5
37.73,-122.43,3.1786,5
37.72,-122.44,3.4605,5
37.72,-122.44,3.9565,5
37.72,-122.45,4.3036,5
37.72,-122.44,3.7143,5
37.71,-122.45,4.3846,5
37.71,-122.45,3.8583,5
37.71,-122.45,3.9167,5
37.71,-122.46,4.0547,5
37.71,-122.46,4.0,5
37.71,-122.43,4.5,5
37.71,-122.43,4.0234,5
37.71,-122.43,3.1908,5
37.72,-122.44,3.8958,5
37.71,-122.44,3.9567,5
37.71,-122.44,5.3913,3
37.71,-122.44,5.0201,3
37.71,-122.45,3.5536,5
37.72,-122.4,3.0313,5
37.71,-122.4,3.0469,5
37.71,-122.41,3.4773,5
37.71,-122.41,1.2269,5
37.71,-122.41,4.9926,3
37.71,-122.41,3.495,5
37.72,-122.4,3.8625,5
37.72,-122.4,4.2727,5
37.77,-122.45,3.5435,5
37.76,-122.46,3.4531,5
37.77,-122.46,3.75,5
37.76,-122.46,3.93,5
37.76,-122.45,3.5744,5
37.76,-122.46,6.1636,3
37.75,-122.46,4.5352,5
37.76,-122.47,2.9899,5
37.76,-122.47,2.5933,5
37.76,-122.47,3.2679,5
37.76,-122.47,4.0793,5
37.76,-122.47,2.8711,5
37.76,-122.47,3.2083,5
37.76,-122.47,3.3239,5
37.76,-122.47,3.6346,5
37.75,-122.47,4.4312,5
37.75,-122.47,4.0089,5
37.75,-122.47,5.482,3
37.76,-122.47,5.1893,3
37.76,-122.47,4.4946,5
37.75,-122.46,5.8151,3
37.75,-122.46,10.7569,3
37.75,-122.47,9.3603,3
37.75,-122.47,6.1592,3
37.75,-122.47,4.6071,5
37.74,-122.47,4.0846,5
37.75,-122.45,6.0274,3
37.75,-122.45,4.95,3
37.75,-122.45,3.0804,5
37.75,-122.46,6.5372,3
37.74,-122.45,4.375,5
37.74,-122.46,6.2561,3
37.74,-122.45,5.0887,3
37.73,-122.44,5.5622,3
37.74,-122.45,6.202999999999999,3
37.74,-122.46,5.3961,3
37.74,-122.46,10.959,3
37.74,-122.47,8.1189,3
37.74,-122.47,5.6787,3
37.74,-122.47,4.9537,3
37.73,-122.46,7.8476,3
37.73,-122.46,8.0069,3
37.72,-122.46,6.7228,3
37.73,-122.47,5.9245,3
37.73,-122.47,10.7309,3
37.73,-122.47,10.6605,3
37.72,-122.47,5.9114,3
37.73,-122.46,6.8322,3
37.73,-122.45,5.1238,3
37.73,-122.46,5.2088,3
37.73,-122.44,4.7813,3
37.73,-122.44,3.8304,5
37.73,-122.45,3.2448,5
37.73,-122.45,5.0634,3
37.73,-122.44,4.1932,5
37.72,-122.45,4.2167,5
37.72,-122.45,4.7143,3
37.72,-122.45,4.475,5
37.72,-122.45,3.6581,5
37.72,-122.46,3.3208,5
37.72,-122.46,4.0859,5
37.72,-122.46,3.2875,5
37.72,-122.46,4.0855,5
37.72,-122.46,2.9688,5
37.71,-122.47,4.1939,5
37.71,-122.47,3.5156,5
37.72,-122.47,2.5333,5
37.72,-122.47,3.0,5
37.72,-122.47,4.5913,5
37.72,-122.45,2.9119,5
37.71,-122.45,4.2562,5
37.71,-122.46,4.1406,5
37.71,-122.46,2.875,5
37.72,-122.46,3.0703,5
37.76,-122.48,3.9758,5
37.76,-122.48,3.275,5
37.76,-122.48,3.9097,5
37.76,-122.48,4.0977,5
37.76,-122.48,4.1397,5
37.76,-122.48,4.4094,5
37.76,-122.49,5.8096,3
37.76,-122.49,3.5302,5
37.76,-122.49,3.5909,5
37.76,-122.49,4.0391,5
37.76,-122.49,3.5278,5
37.76,-122.49,4.3977,5
37.76,-122.49,4.3281,5
37.75,-122.48,4.4,5
37.75,-122.48,4.3393,5
37.74,-122.48,3.6859,5
37.75,-122.48,4.4375,5
37.75,-122.48,3.7734,5
37.75,-122.48,4.7703,3
37.75,-122.49,3.7361,5
37.75,-122.49,3.7054,5
37.75,-122.49,4.8036,3
37.75,-122.49,3.9205,5
37.75,-122.49,3.7562,5
37.75,-122.49,4.8516,3
37.74,-122.49,3.4583,5
37.74,-122.48,4.0208,5
37.74,-122.48,4.131,5
37.74,-122.48,3.9236,5
37.73,-122.49,6.2642,3
37.74,-122.49,3.8333,5
37.74,-122.49,4.3909,5
37.74,-122.49,4.5744,5
37.73,-122.48,5.1681,3
37.73,-122.48,5.2598,3
37.73,-122.49,5.1991,3
37.73,-122.49,3.9219,5
37.73,-122.49,5.6204,3
37.73,-122.48,3.1359,5
37.72,-122.47,3.2059,5
37.71,-122.48,3.5296,5
37.72,-122.48,4.1116,5
37.72,-122.48,3.2321,5
37.76,-122.5,3.7083,5
37.76,-122.5,3.1406,5
37.76,-122.5,3.9464,5
37.76,-122.5,3.8333,5
37.76,-122.5,4.5329,5
37.75,-122.5,4.1419,5
37.75,-122.5,4.0985,5
37.76,-122.51,2.8448,5
37.76,-122.51,3.0465,5
37.76,-122.51,3.2792,5
37.76,-122.5,4.2644,5
37.76,-122.5,3.3393,5
37.75,-122.5,4.3859,5
37.75,-122.5,3.4919,5
37.76,-122.54,3.96,5
37.75,-122.5,2.9632,5
37.74,-122.5,3.7969,5
37.74,-122.5,3.7552,5
37.74,-122.49,5.6826,3
37.74,-122.5,3.5,5
37.74,-122.5,3.875,5
37.75,-122.5,4.0217,5
37.74,-122.5,4.0625,5
37.74,-122.5,3.9583,5
37.74,-122.5,4.3611,5
37.74,-122.54,4.1786,5
37.79,-122.46,4.1029,5
37.78,-122.46,2.9293,5
37.78,-122.46,3.0265,5
37.79,-122.46,3.7419,5
37.78,-122.46,3.7887,5
37.78,-122.47,2.7431,5
37.78,-122.47,3.7292,5
37.79,-122.47,4.75,3
37.79,-122.47,2.8125,5
37.79,-122.47,3.9688,5
37.78,-122.47,3.5221,5
37.78,-122.47,4.1339,5
37.78,-122.48,3.129,5
37.79,-122.48,4.1148,5
37.78,-122.48,3.1653,5
37.78,-122.49,3.2028,5
37.78,-122.49,3.6148,5
37.79,-122.48,9.1881,3
37.79,-122.49,6.1407,3
37.79,-122.49,10.7058,3
37.78,-122.46,3.4236,5
37.78,-122.46,3.4605,5
37.78,-122.46,3.2396,5
37.78,-122.46,2.8553,5
37.77,-122.46,3.9375,5
37.77,-122.47,4.1635,5
37.78,-122.47,4.0652,5
37.78,-122.47,3.1989,5
37.78,-122.47,3.1392,5
37.78,-122.47,4.0208,5
37.78,-122.47,4.1856,5
37.77,-122.47,3.8571,5
37.78,-122.48,3.4883,5
37.78,-122.48,4.218,5
37.77,-122.48,3.8899,5
37.78,-122.48,3.5588,5
37.78,-122.48,3.5865,5
37.78,-122.49,3.0877,5
37.78,-122.49,3.0278,5
37.77,-122.49,3.7036,5
37.77,-122.5,4.125,5
37.78,-122.49,2.6719,5
37.78,-122.49,3.6429,5
37.78,-122.49,4.2414,5
37.78,-122.5,3.5833,5
37.77,-122.5,3.9954,5
37.77,-122.5,5.0562,3
37.77,-122.5,3.5833,5
37.78,-122.5,3.7167,5
37.78,-122.51,4.7328,3
37.78,-122.51,4.0353,5
37.79,-122.55,2.9201,5
37.81,-122.47,3.4051,5
37.79,-122.5,15.0001,3
37.72,-122.54,3.527,5
37.72,-122.42,1.2387,5
37.72,-122.36,2.7083,5
37.74,-122.39,10.2264,3
37.75,-122.4,6.1359,3
37.71,-122.38,4.2708,5
37.71,-122.4,3.3625,5
37.96,-121.28,0.9365,5
37.95,-121.28,1.1094,5
37.95,-121.28,1.2904,5
37.96,-121.29,1.2411,5
37.96,-121.29,0.8738,5
37.95,-121.29,0.7714,5
37.95,-121.3,2.2024,5
37.95,-121.29,0.7917,5
37.96,-121.3,1.7875,5
37.96,-121.31,2.3393,5
37.97,-121.29,1.2962,5
37.96,-121.29,1.3438,5
37.96,-121.29,1.3191,5
37.96,-121.3,1.125,5
37.96,-121.3,3.6591,5
37.96,-121.3,1.7788,5
37.96,-121.31,3.2260000000000004,5
37.96,-121.31,3.3466,5
37.97,-121.28,1.65,5
37.96,-121.27,1.425,5
37.95,-121.27,1.7212,5
37.95,-121.27,1.8261,5
37.94,-121.27,1.7386,5
37.94,-121.28,1.4688,5
37.94,-121.28,1.7039,5
37.95,-121.29,0.696,5
37.94,-121.29,2.0303,5
37.95,-121.32,1.2625,5
37.94,-121.31,1.9531,5
37.94,-121.3,1.3417,5
37.94,-121.3,2.375,5
37.94,-121.32,2.625,5
37.96,-121.31,3.6094,5
37.96,-121.32,3.1845,5
37.96,-121.32,2.0398,5
37.96,-121.33,2.5488,5
37.96,-121.34,2.1284,5
37.95,-121.32,1.7885,5
37.96,-121.32,2.7656,5
37.97,-121.34,3.765,5
37.96,-121.34,3.0354,5
37.97,-121.35,3.1406,5
37.96,-121.36,3.9922,5
37.96,-121.35,5.8995,3
37.98,-121.32,3.0660000000000003,5
37.98,-121.33,3.4625,5
37.97,-121.33,3.5404,5
37.97,-121.32,3.3235,5
37.97,-121.32,2.9107,5
37.96,-121.33,2.5195,5
37.97,-121.33,3.5703,5
37.97,-121.33,2.0043,5
37.98,-121.31,3.0625,5
37.97,-121.3,4.061,5
37.97,-121.31,5.1915,3
37.97,-121.31,3.6667,5
37.98,-121.29,2.625,5
37.97,-121.29,1.7794,5
37.98,-121.29,2.5043,5
37.98,-121.3,4.175,5
37.97,-121.3,2.2981,5
37.99,-121.29,3.4141,5
37.99,-121.29,1.5152,5
37.99,-121.3,2.6673,5
37.98,-121.3,2.6364,5
37.99,-121.28,2.8854,5
37.98,-121.26,2.1265,5
37.98,-121.27,2.5714,5
37.98,-121.27,2.6812,5
37.98,-121.28,2.1429,5
37.99,-121.29,1.6944,5
37.97,-121.27,1.1141,5
37.96,-121.26,2.5,5
37.96,-121.27,1.962,5
37.96,-121.27,2.5625,5
37.98,-121.26,0.9782,5
37.98,-121.25,1.5329,5
37.97,-121.26,2.5536,5
37.97,-121.25,1.7895,5
37.96,-121.26,2.3056,5
37.97,-121.26,3.0352,5
37.97,-121.25,2.0375,5
37.96,-121.26,1.7898,5
37.95,-121.25,2.0817,5
37.95,-121.26,1.725,5
37.95,-121.26,2.1583,5
37.96,-121.27,1.275,5
37.96,-121.26,2.5234,5
37.96,-121.25,2.4866,5
37.96,-121.24,1.9187,5
37.95,-121.25,1.9402,5
37.95,-121.24,3.7734,5
37.94,-121.25,1.7798,5
37.94,-121.24,2.8705,5
37.93,-121.24,2.0893,5
37.94,-121.25,2.3269,5
37.93,-121.25,2.0833,5
37.93,-121.26,1.4583,5
37.94,-121.26,1.7574,5
37.93,-121.27,2.125,5
37.94,-121.28,1.9375,5
37.92,-121.28,2.1705,5
37.94,-121.28,1.8814,5
37.93,-121.29,2.551,5
37.93,-121.29,2.7829,5
37.93,-121.28,2.1591,5
37.92,-121.28,2.4412,5
37.92,-121.29,3.1053,5
37.91,-121.28,1.69,5
37.93,-121.31,2.4667,5
37.92,-121.3,1.7694,5
37.98,-121.24,1.1964,5
37.97,-121.24,2.1991,5
37.96,-121.24,2.875,5
37.96,-121.23,1.6563,5
37.96,-121.23,1.5539,5
37.95,-121.23,2.625,5
37.97,-121.22,2.401,5
37.96,-121.22,1.9875,5
37.96,-121.22,2.625,5
37.92,-121.25,2.4097,5
37.92,-121.23,1.8958,5
38.0,-121.36,5.3224,3
38.0,-121.35,3.675,5
38.0,-121.35,3.4231,5
38.01,-121.37,10.0088,3
38.01,-121.35,3.5982,5
38.01,-121.36,4.0221,5
38.01,-121.36,2.3339,5
38.01,-121.36,4.5278,5
38.01,-121.34,3.2872,5
38.01,-121.33,5.318,3
38.0,-121.34,4.0444,5
38.0,-121.33,3.2889,5
38.01,-121.33,5.9191,3
38.01,-121.32,2.6765,5
38.01,-121.32,2.7045,5
38.0,-121.32,2.0091,5
38.0,-121.32,2.213,5
38.0,-121.33,3.1369,5
37.99,-121.33,2.5,5
37.99,-121.34,3.9615,5
37.99,-121.34,6.556,3
37.99,-121.31,1.3729,5
37.98,-121.32,1.3531,5
37.98,-121.33,5.143,3
37.98,-121.33,2.7031,5
37.99,-121.36,4.2589,5
37.98,-121.34,5.3002,3
38.02,-121.33,4.3008,5
38.02,-121.34,5.1202,3
38.02,-121.33,3.1827,5
38.02,-121.33,4.3008,5
38.03,-121.34,4.4063,5
38.03,-121.33,4.918,5
38.04,-121.36,5.5427,3
38.04,-121.35,5.5842,3
38.04,-121.35,3.7206,5
38.04,-121.36,5.0285,3
38.05,-121.34,5.6147,3
38.04,-121.34,3.6083,5
38.04,-121.33,4.6477,5
38.03,-121.33,2.2961,5
38.03,-121.32,4.875,5
38.04,-121.33,4.5179,5
38.04,-121.33,5.1878,3
38.03,-121.35,5.7201,3
38.03,-121.34,4.9861,3
38.02,-121.35,2.8403,5
38.03,-121.35,4.1739,5
38.03,-121.36,3.7375,5
38.02,-121.35,3.428,5
38.02,-121.36,4.1719,5
38.03,-121.36,3.5684,5
38.04,-121.32,4.5,5
38.03,-121.31,3.7413,5
38.03,-121.32,2.5742,5
38.02,-121.32,3.5379,5
38.03,-121.31,2.5212,5
38.0,-121.29,1.9698,5
37.99,-121.31,1.886,5
38.0,-121.3,1.7774,5
38.01,-121.3,3.2788,5
38.0,-121.3,2.6495,5
38.0,-121.31,4.3958,5
38.0,-121.31,3.9792,5
38.02,-121.31,2.7981,5
38.01,-121.3,3.994,5
38.02,-121.32,3.0729,5
38.01,-121.31,2.8348,5
38.01,-121.31,1.4274,5
38.04,-121.3,4.0156,5
38.03,-121.3,3.1471,5
38.03,-121.3,4.0227,5
38.04,-121.29,3.1779,5
38.03,-121.29,2.2672,5
38.03,-121.28,3.0907,5
38.03,-121.29,2.5842,5
38.03,-121.28,3.9265,5
38.02,-121.29,2.5437,5
38.02,-121.3,2.5473,5
38.03,-121.3,2.505,5
38.02,-121.3,2.8523,5
38.0,-121.29,2.375,5
38.01,-121.29,4.4871,5
38.02,-121.28,3.175,5
38.01,-121.29,3.75,5
38.05,-121.27,3.4107,5
38.02,-121.27,2.9821,5
38.05,-121.3,1.15,5
38.05,-121.25,3.5735,5
38.04,-121.25,4.9861,3
38.01,-121.25,2.6994,5
38.04,-121.23,6.1805,3
38.04,-121.22,5.5376,3
38.03,-121.25,6.6605,3
38.0,-121.22,2.8167,5
38.01,-121.24,2.4342,5
38.0,-121.25,2.8958,5
37.99,-121.26,2.3333,5
38.0,-121.24,2.4688,5
37.99,-121.23,5.5693,3
37.98,-121.23,5.0362,3
37.97,-121.2,6.0582,3
38.04,-121.19,3.225,5
38.03,-121.16,1.4732,5
38.02,-121.2,3.3882,5
37.99,-121.18,2.4674,5
37.97,-121.17,3.6389,5
37.95,-121.23,2.7958,5
37.93,-121.19,2.1513,5
37.94,-121.23,1.125,5
37.93,-121.22,4.75,5
37.95,-121.22,2.8676,5
37.96,-121.18,2.5625,5
37.9,-121.24,2.625,5
37.88,-121.26,3.1719,5
37.9,-121.28,0.9614,5
37.88,-121.27,1.6458,5
37.87,-121.27,2.9531,5
37.9,-121.31,2.9,5
